CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2025-01-31 10:51:53.4598502,C:\Windows\prefetch\ADB.EXE-1B4A4A4B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\ADB.EXE-1B4A4A4B.pf,7824,21569E4DF5BF1971CF365020F202E6EE33A78297,False,2025-01-29 21:47:41.9780001,2025-01-29 22:02:50.2696541,2025-01-31 10:27:36.3754957,00:00:00.0299988
2025-01-31 10:51:53.5024624,C:\Windows\prefetch\AGGREGATORHOST.EXE-8DA5EB72.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AGGREGATORHOST.EXE-8DA5EB72.pf,5888,391C442C257A2E50E1DD25D7964359AAB13CAC02,False,2025-01-23 22:21:37.2208896,2025-01-23 22:21:37.2218873,2025-01-31 10:27:36.3806088,00:00:00.0040503
2025-01-31 10:51:53.5204693,C:\Windows\prefetch\AM_DELTA.EXE-78CA83B0.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AM_DELTA.EXE-78CA83B0.pf,2171,D74D653F5DE19847B02EA4FEEE2AABEF739A4E30,False,2025-01-24 10:51:38.9393705,2025-01-24 10:51:38.9403754,2025-01-31 10:27:36.3806088,00:00:00.0150146
2025-01-31 10:51:53.5353787,C:\Windows\prefetch\AM_DELTA_PATCH_1.421.1496.0.E-7E233584.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AM_DELTA_PATCH_1.421.1496.0.E-7E233584.pf,2363,5354CDF37E7A02C5481424A7E761FA51AFB4409B,False,2025-01-24 09:08:12.5329638,2025-01-24 09:08:12.5368435,2025-01-31 10:27:36.3806088,00:00:00.0109820
2025-01-31 10:51:53.5603718,C:\Windows\prefetch\AM_DELTA_PATCH_1.421.1537.0.E-CEAF1F10.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AM_DELTA_PATCH_1.421.1537.0.E-CEAF1F10.pf,2175,443D57EC920B185EEB3A48838484D4D53F48E508,False,2025-01-26 19:24:18.9413081,2025-01-26 19:24:18.9433608,2025-01-31 10:27:36.3806088,00:00:00.0200967
2025-01-31 10:51:53.5734234,C:\Windows\prefetch\AM_DELTA_PATCH_1.421.1592.0.E-518E4195.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AM_DELTA_PATCH_1.421.1592.0.E-518E4195.pf,2181,F77D7A4C5B37DB6262AD4108241D738FEF966DC7,False,2025-01-30 07:50:22.1644831,2025-01-30 07:50:22.1664548,2025-01-31 10:27:36.3818929,00:00:00.0090419
2025-01-31 10:51:53.5961582,C:\Windows\prefetch\AM_DELTA_PATCH_1.421.1620.0.E-4876AB15.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AM_DELTA_PATCH_1.421.1620.0.E-4876AB15.pf,2175,0B5FB841F658DA8523032DB09A2C9B305ED6665B,False,2025-01-30 21:35:52.1368115,2025-01-30 21:35:52.1378234,2025-01-31 10:27:36.3818929,00:00:00.0168002
2025-01-31 10:51:53.6091616,C:\Windows\prefetch\AM_DELTA_PATCH_1.421.1626.0.E-4E740653.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AM_DELTA_PATCH_1.421.1626.0.E-4E740653.pf,2183,36E6331653E4BCD6830402E297EEA6F8649A4537,False,2025-01-31 08:57:36.8191672,2025-01-31 08:57:36.8210602,2025-01-31 10:27:36.3818929,00:00:00.0081189
2025-01-31 10:51:53.6342657,C:\Windows\prefetch\APPLICATIONFRAMEHOST.EXE-8CE9A1EE.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\APPLICATIONFRAMEHOST.EXE-8CE9A1EE.pf,27422,4BE91FA90326BBA5A2BDA1EF5117BAD61D65D34A,False,2025-01-29 19:18:34.4999185,2025-01-31 09:40:34.3109242,2025-01-31 10:27:36.3818929,00:00:00.0211018
2025-01-31 10:51:53.6551418,C:\Windows\prefetch\AUDIODG.EXE-AB22E9A6.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\AUDIODG.EXE-AB22E9A6.pf,9868,4E7F2F83CC4740778CE4FDD4F3FE26C809FEAF69,False,2025-01-24 08:53:28.0475603,2025-01-31 09:55:56.2831408,2025-01-31 10:27:36.3833177,00:00:00.0169016
2025-01-31 10:51:53.6742547,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-06C9DAD7.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-06C9DAD7.pf,14774,C382D8413EAE5B0DC0B94721EBA54CA009066A3B,False,2025-01-24 08:58:00.7410457,2025-01-24 08:58:00.7429981,2025-01-31 10:27:36.3843257,00:00:00.0150332
2025-01-31 10:51:53.6948270,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-51333CCD.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-51333CCD.pf,18565,A1981F0E3C63C0F7E0BDE0B0B0E566CC8130B579,False,2025-01-23 22:23:06.4265164,2025-01-23 22:23:06.4285065,2025-01-31 10:27:36.3843257,00:00:00.0185787
2025-01-31 10:51:53.7148139,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-5C5FD693.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-5C5FD693.pf,8202,F4CC5D980FE5E9CB3D9F647793C5A7AC52DE6B8B,False,2025-01-24 08:58:39.4203072,2025-01-30 19:41:35.1651425,2025-01-31 10:27:36.3853287,00:00:00.0159937
2025-01-31 10:51:53.7449190,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-6D58042C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-6D58042C.pf,23748,0DEE42604A8F37652A6483DB11F48E4376F449E4,False,2025-01-23 22:25:11.5343744,2025-01-31 10:31:59.5880967,2025-01-31 10:31:59.5880967,00:00:00.0260065
2025-01-31 10:51:53.7628672,C:\Windows\prefetch\BACKGROUNDTASKHOST.EXE-7E3C4E21.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTASKHOST.EXE-7E3C4E21.pf,7798,ECDF94A34D9CEBEB5F3817688C8040AA575EF89A,False,2025-01-31 10:17:29.4248500,2025-01-31 10:17:29.4258653,2025-01-31 10:27:36.3863285,00:00:00.0149883
2025-01-31 10:51:53.7995626,C:\Windows\prefetch\BACKGROUNDTRANSFERHOST.EXE-D38482A7.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTRANSFERHOST.EXE-D38482A7.pf,14553,B17D0301B48EC280AA41FC54CEBE0533922003BA,False,2025-01-24 08:55:27.8220814,2025-01-24 08:55:27.8230799,2025-01-31 10:27:36.3873260,00:00:00.0337433
2025-01-31 10:51:53.8266511,C:\Windows\prefetch\BACKGROUNDTRANSFERHOST.EXE-E7B7D877.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BACKGROUNDTRANSFERHOST.EXE-E7B7D877.pf,14861,F4D50A86D7957C9FE94054B7691CEFC8140B67DD,False,2025-01-24 09:00:14.5123131,2025-01-30 19:42:29.3974333,2025-01-31 10:27:36.3873260,00:00:00.0210981
2025-01-31 10:51:53.8465527,C:\Windows\prefetch\BITLOCKERDEVICEENCRYPTION.EXE-723561F7.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BITLOCKERDEVICEENCRYPTION.EXE-723561F7.pf,10568,10F6F44918E6625A72B68B438AACAAA14248D0FF,False,2025-01-25 16:03:50.0389222,2025-01-31 10:20:27.8499627,2025-01-31 10:27:36.3873260,00:00:00.0178855
2025-01-31 10:51:53.8555647,C:\Windows\prefetch\BYTECODEGENERATOR.EXE-FB938A53.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\BYTECODEGENERATOR.EXE-FB938A53.pf,6352,B8BB6CFB107AE9547EDD360F1DB76EBCE77D3C18,False,2025-01-24 08:54:20.3167619,2025-01-24 08:54:20.3177011,2025-01-31 10:27:36.3885759,00:00:00.0060168
2025-01-31 10:51:53.8766679,C:\Windows\prefetch\CMD.EXE-0BD30981.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CMD.EXE-0BD30981.pf,4345,3DAD4B7017F996A0E03E1CFD8F9C141D64E26DE0,False,2025-01-23 22:22:27.8262074,2025-01-31 10:42:13.6845374,2025-01-31 10:42:13.6845374,00:00:00.0192415
2025-01-31 10:51:53.9062976,C:\Windows\prefetch\COMPATTELRUNNER.EXE-B7A68ECC.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\COMPATTELRUNNER.EXE-B7A68ECC.pf,33679,D523A6660B00FF164FD86D0FA46198E865B78ACB,False,2025-01-24 10:47:15.6580616,2025-01-30 20:15:26.2592771,2025-01-31 10:27:36.3895830,00:00:00.0245613
2025-01-31 10:51:53.9612887,C:\Windows\prefetch\COMPPKGSRV.EXE-4780F0C1.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\COMPPKGSRV.EXE-4780F0C1.pf,5098,CEBFC3B8A5FAD42512A44C490D4A6D62752DDB14,False,2025-01-24 08:53:48.2230584,2025-01-31 10:18:33.5916733,2025-01-31 10:27:36.3895830,00:00:00.0448668
2025-01-31 10:51:53.9991527,C:\Windows\prefetch\CONHOST.EXE-0C6456FB.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CONHOST.EXE-0C6456FB.pf,8890,55ADD755A898B9F1E6942C7DC9D3C752B986383C,False,2025-01-23 22:07:43.2425799,2025-01-31 10:46:57.6119140,2025-01-31 10:49:18.2872511,00:00:00.0307645
2025-01-31 10:51:54.0360261,C:\Windows\prefetch\CONSENT.EXE-40419367.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CONSENT.EXE-40419367.pf,70276,EFE06A2303C05EA6760580AE99F45589A0B776C9,False,2025-01-23 22:22:15.9305390,2025-01-31 10:42:04.3904347,2025-01-31 10:42:04.3904347,00:00:00.0320363
2025-01-31 10:51:54.0710533,C:\Windows\prefetch\CROSSDEVICESERVICE.EXE-479D98BC.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CROSSDEVICESERVICE.EXE-479D98BC.pf,40092,0F83765DF29C4E2ADA4B95F2B8F48D194D56B510,False,2025-01-25 16:03:30.3390402,2025-01-31 10:17:13.7922715,2025-01-31 10:27:36.4344025,00:00:00.0280239
2025-01-31 10:51:54.1042564,C:\Windows\prefetch\CROSSDEVICESERVICE.EXE-55F3BBD0.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CROSSDEVICESERVICE.EXE-55F3BBD0.pf,33607,4B0737A10654B24BE5C21445CB93314779CCF90D,False,2025-01-24 08:57:03.9080229,2025-01-24 08:57:03.9090004,2025-01-31 10:27:36.4394945,00:00:00.0301509
2025-01-31 10:51:54.1292620,C:\Windows\prefetch\CSCRIPT.EXE-FCD9ABA9.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CSCRIPT.EXE-FCD9ABA9.pf,8269,77AFD5849A7C832A1185386489DF6490DF063699,False,2025-01-23 22:24:45.8197990,2025-01-31 10:13:59.0379897,2025-01-31 10:27:36.4454079,00:00:00.0189562
2025-01-31 10:51:54.1412671,C:\Windows\prefetch\CSRSS.EXE-F3C368CB.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CSRSS.EXE-F3C368CB.pf,5323,6243E5F93B5694E969C747E67477A4786E4EAB58,False,2025-01-23 22:26:27.6088509,2025-01-30 23:59:57.7699260,2025-01-31 10:27:36.4476416,00:00:00.0079870
2025-01-31 10:51:54.1773964,C:\Windows\prefetch\CTFMON.EXE-795F8130.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\CTFMON.EXE-795F8130.pf,9995,740F2B59667A9B367C3DFA4C7AD21206EC6DCCC7,False,2025-01-23 22:22:09.1137922,2025-01-31 10:42:07.3223049,2025-01-31 10:42:07.3223049,00:00:00.0330787
2025-01-31 10:51:54.2066326,C:\Windows\prefetch\DATAEXCHANGEHOST.EXE-8B66795C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DATAEXCHANGEHOST.EXE-8B66795C.pf,16203,CB5076B0A524A41D0CE6023472879E21D9885D38,False,2025-01-24 10:29:44.3682962,2025-01-31 10:03:00.2214390,2025-01-31 10:27:36.4517981,00:00:00.0243155
2025-01-31 10:51:54.2317313,C:\Windows\prefetch\DB BROWSER FOR SQLITE.EXE-95A1A249.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DB BROWSER FOR SQLITE.EXE-95A1A249.pf,28272,B3868732133A0573E28A796C5325CA0C28951606,False,2025-01-29 16:58:10.9389881,2025-01-29 16:58:10.9400923,2025-01-31 10:27:36.4546998,00:00:00.0199562
2025-01-31 10:51:54.2626988,C:\Windows\prefetch\DBINSTALLER.EXE-7B2426FF.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DBINSTALLER.EXE-7B2426FF.pf,5833,CD64495C7961F12F41272A6B02C56CA92BE6B0CC,False,2025-01-23 22:21:59.7553936,2025-01-23 22:21:59.7553936,2025-01-31 10:27:36.4577748,00:00:00.0259445
2025-01-31 10:51:54.2892372,C:\Windows\prefetch\DEFRAG.EXE-3D9E8D72.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DEFRAG.EXE-3D9E8D72.pf,4033,54C6406AE3BC0F0D160C64F822243A85D1879C87,False,2025-01-27 11:54:11.4370723,2025-01-30 19:56:16.9415756,2025-01-31 10:27:36.4586735,00:00:00.0197105
2025-01-31 10:51:54.3103357,C:\Windows\prefetch\DEVCON.EXE-29317271.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DEVCON.EXE-29317271.pf,5989,F3F512829CAC609B11D583CC787C99D86BBD7F3E,False,2025-01-23 22:22:27.4062061,2025-01-23 22:22:27.4072023,2025-01-31 10:27:36.4596699,00:00:00.0148847
2025-01-31 10:51:54.3412332,C:\Windows\prefetch\DIRECTXDATABASEUPDATER.EXE-7B8AED66.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DIRECTXDATABASEUPDATER.EXE-7B8AED66.pf,8265,E8F1C278AAD03C6E89753AE2328CCB77A570E452,False,2025-01-30 23:43:11.4503565,2025-01-30 23:43:11.4513687,2025-01-31 10:27:36.4626776,00:00:00.0220192
2025-01-31 10:51:54.3852180,C:\Windows\prefetch\DISCORD.EXE-4499F76F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F76F.pf,63751,11A001C2ABBD86691B10466AC3936B4F7A6F6EA5,False,2025-01-23 22:26:20.5337016,2025-01-27 07:14:12.2877597,2025-01-31 10:27:36.4646649,00:00:00.0359656
2025-01-31 10:51:54.4041163,C:\Windows\prefetch\DISCORD.EXE-4499F770.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F770.pf,62280,D317ED394722B854B6400B0BB6D4C15EB00D7778,False,2025-01-24 08:55:14.9019798,2025-01-28 12:11:00.4253075,2025-01-31 10:27:36.4697749,00:00:00.0160064
2025-01-31 10:51:54.4352041,C:\Windows\prefetch\DISCORD.EXE-4499F771.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F771.pf,32867,1C0C6B5F04B12AE152D5D182ABA11BCC4C1D139D,False,2025-01-23 22:26:18.9926374,2025-01-27 07:14:21.2744762,2025-01-31 10:27:36.4778210,00:00:00.0261089
2025-01-31 10:51:54.4511154,C:\Windows\prefetch\DISCORD.EXE-4499F773.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F773.pf,5587,E3AE5266361F2237890DB7F6203CD09B7DB6580C,False,2025-01-23 22:26:20.6957506,2025-01-28 12:11:03.9319697,2025-01-31 10:27:36.4818115,00:00:00.0120078
2025-01-31 10:51:54.4896726,C:\Windows\prefetch\DISCORD.EXE-4499F779.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F779.pf,34598,6DF6AE5851F4F618014F837856A8701859A9D22E,False,2025-01-24 08:56:02.4249396,2025-01-28 12:11:08.1528680,2025-01-31 10:27:36.4833399,00:00:00.0305134
2025-01-31 10:51:54.5266885,C:\Windows\prefetch\DISCORD.EXE-4499F77A.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F77A.pf,17331,7A467BB707C919B4E46EB037E41F5C4EB693329B,False,2025-01-23 22:26:19.1121504,2025-01-27 07:14:21.3504597,2025-01-31 10:27:36.4874639,00:00:00.0338962
2025-01-31 10:51:54.5556825,C:\Windows\prefetch\DISCORD.EXE-4499F77B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F77B.pf,6895,B273DA0C630680A69F9A1DE254E615E5D4561B6B,False,2025-01-24 08:55:36.4673383,2025-01-28 12:11:09.1151981,2025-01-31 10:27:36.4894637,00:00:00.0240613
2025-01-31 10:51:54.5853162,C:\Windows\prefetch\DISCORD.EXE-4499F77D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-4499F77D.pf,21804,5DCD9F42DB3B62998707F9881EA38DD90AB03C4C,False,2025-01-24 08:55:36.4869227,2025-01-28 12:22:13.0510100,2025-01-31 10:27:36.4904497,00:00:00.0235783
2025-01-31 10:51:54.6079849,C:\Windows\prefetch\DISCORD.EXE-B43FD5FF.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD5FF.pf,63583,EE4864A78E2F662B58ABED74720744C0096ACCE4,False,2025-01-28 21:03:35.3301177,2025-01-31 10:14:34.3939653,2025-01-31 10:27:36.4914026,00:00:00.0160816
2025-01-31 10:51:54.6270105,C:\Windows\prefetch\DISCORD.EXE-B43FD600.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD600.pf,69863,DECB2C371DE82D38089D495C282C8BF3A940A8E4,False,2025-01-28 21:03:35.8058156,2025-01-31 10:20:39.7026992,2025-01-31 10:27:36.4963228,00:00:00.0151008
2025-01-31 10:51:54.6390488,C:\Windows\prefetch\DISCORD.EXE-B43FD601.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD601.pf,32295,FA3650CF900D3195574D953556B116C94AF89517,False,2025-01-28 21:03:44.1295861,2025-01-31 10:14:43.2204701,2025-01-31 10:27:36.5024215,00:00:00.0089987
2025-01-31 10:51:54.6490792,C:\Windows\prefetch\DISCORD.EXE-B43FD603.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD603.pf,5563,FD600CA17D9384A05D4F6AADECE55661D6009488,False,2025-01-28 21:03:43.3718487,2025-01-31 10:14:42.6768043,2025-01-31 10:27:36.5053234,00:00:00.0068607
2025-01-31 10:51:54.6710123,C:\Windows\prefetch\DISCORD.EXE-B43FD609.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD609.pf,34966,BEDA9F444DD2C4010E0594B03786D44156AD823D,False,2025-01-28 21:04:15.3630275,2025-01-31 10:20:47.3127592,2025-01-31 10:27:36.5063209,00:00:00.0189288
2025-01-31 10:51:54.6985526,C:\Windows\prefetch\DISCORD.EXE-B43FD60A.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD60A.pf,18803,2DEE8EF2AAB3454A219FE4B822C905A60631B79F,False,2025-01-28 21:03:44.1424696,2025-01-31 10:14:43.3548598,2025-01-31 10:27:36.5104148,00:00:00.0235378
2025-01-31 10:51:54.7275495,C:\Windows\prefetch\DISCORD.EXE-B43FD60B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD60B.pf,9068,B729ABAEDC5B0946D6E6ECF60DA5CFD641005A5A,False,2025-01-28 21:04:06.5524535,2025-01-31 10:20:47.7066673,2025-01-31 10:27:36.5113822,00:00:00.0239302
2025-01-31 10:51:54.7656228,C:\Windows\prefetch\DISCORD.EXE-B43FD60D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISCORD.EXE-B43FD60D.pf,18887,E5F5EB921FB2AE42D431A725CF141C5D94D0ABE0,False,2025-01-28 21:04:01.7715017,2025-01-31 10:20:43.8261414,2025-01-31 10:27:36.5123944,00:00:00.0319943
2025-01-31 10:51:54.7907279,C:\Windows\prefetch\DISM.EXE-AA0F2086.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISM.EXE-AA0F2086.pf,6314,B2C87A7078F11C4CC2356D0C544F0C0D20E22399,False,2025-01-23 22:21:41.7658356,2025-01-23 22:21:41.7668318,2025-01-31 10:27:36.5134146,00:00:00.0191367
2025-01-31 10:51:54.7997305,C:\Windows\prefetch\DISMHOST.EXE-9ED88D89.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DISMHOST.EXE-9ED88D89.pf,4990,22A5296AF4AAD40ECBBC019B0D28B00B561A3929,False,2025-01-30 23:43:12.3012071,2025-01-30 23:43:12.3022179,2025-01-31 10:27:36.5134146,00:00:00.0060005
2025-01-31 10:51:54.8097345,C:\Windows\prefetch\DLLHOST.EXE-1BAE06BB.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-1BAE06BB.pf,4416,11A3AF7ADCF250A44B08194F70E814C723A309F3,False,2025-01-23 22:22:18.8077151,2025-01-31 10:21:34.3891105,2025-01-31 10:27:36.5143146,00:00:00.0070052
2025-01-31 10:51:54.8197321,C:\Windows\prefetch\DLLHOST.EXE-236AEA34.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-236AEA34.pf,5678,005ACE3C78E82525BB7449FB7E83057B8924F0E8,False,2025-01-24 08:52:57.5406921,2025-01-31 10:21:06.6685606,2025-01-31 10:27:36.5143146,00:00:00.0070010
2025-01-31 10:51:54.8277306,C:\Windows\prefetch\DLLHOST.EXE-47BE07DC.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-47BE07DC.pf,5580,74559C35378A441D49F0E2E778EA13447D8A9DBD,False,2025-01-31 10:21:37.9313399,2025-01-31 10:21:37.9344244,2025-01-31 10:27:36.5143146,00:00:00.0059972
2025-01-31 10:51:54.8437401,C:\Windows\prefetch\DLLHOST.EXE-61A4BC27.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-61A4BC27.pf,10262,589D20191F7784B408C2A0B041FA8907BDC39534,False,2025-01-24 10:22:19.0464722,2025-01-31 10:29:49.0320862,2025-01-31 10:29:49.0320862,00:00:00.0140126
2025-01-31 10:51:54.8517325,C:\Windows\prefetch\DLLHOST.EXE-6F625E57.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-6F625E57.pf,4020,0AAE8CDAC1B24C0708D209EAC71329D123C692D6,False,2025-01-24 09:08:04.0840368,2025-01-31 10:22:22.2523979,2025-01-31 10:27:36.5153684,00:00:00.0060007
2025-01-31 10:51:54.8658400,C:\Windows\prefetch\DLLHOST.EXE-742E0212.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-742E0212.pf,14321,D1AA2BDFA02E21011601F16ABE513255B4E4D6ED,False,2025-01-23 22:22:51.0304525,2025-01-29 17:45:23.2076071,2025-01-31 10:27:36.5164398,00:00:00.0111089
2025-01-31 10:51:54.8799926,C:\Windows\prefetch\DLLHOST.EXE-7D329C42.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-7D329C42.pf,16022,28DACDB0C6D20CB8D8497C7D307D1EB8DAEFB96B,False,2025-01-24 09:03:22.6017018,2025-01-31 10:42:07.2943032,2025-01-31 10:42:07.2943032,00:00:00.0112697
2025-01-31 10:51:54.8854580,C:\Windows\prefetch\DLLHOST.EXE-7D5CE0CA.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-7D5CE0CA.pf,3966,3DB316D71A7A25512825AD3CE311D669A7D6DF26,False,2025-01-23 22:22:48.2471072,2025-01-31 10:20:34.0594430,2025-01-31 10:27:36.5174379,00:00:00.0045047
2025-01-31 10:51:54.8924310,C:\Windows\prefetch\DLLHOST.EXE-A15F3076.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\DLLHOST.EXE-A15F3076.pf,6251,F1BA68A9F2FCFD034F6EB239605DDCED3A2C85A0,False,2025-01-24 08:54:53.0206267,2025-01-31 09:55:53.5693617,2025-01-31 10:27:36.5183153,00:00:00.0050000
